date,Temperature,Humidity,Light,CO2,Occupancy
2/11/2015 17:16,27.0,70.445,433.0,531.3333333333334,1
2/11/2015 17:17,26.9725,70.4175,433.0,532.1666666666666,1
2/11/2015 17:18,27.0,70.2,433.0,523.0,1
2/11/2015 17:19,26.92666667,70.32666667000001,423.66666669999995,520.4444444666667,1
2/11/2015 17:19,26.9725,70.365,433.0,521.8333333333334,1
2/11/2015 17:21,26.89,70.39,426.0,524.6666666666666,1
2/11/2015 17:22,26.89,70.245,426.0,527.0,1
2/11/2015 17:23,26.89,70.3175,429.5,521.5,1
2/11/2015 17:23,26.89,70.19666667,423.66666669999995,518.6666666666666,1
2/11/2015 17:25,26.89,70.2475,422.5,518.6666666666666,1
2/11/2015 17:25,26.89,70.13333333,428.33333330000005,515.5555555333333,1
2/11/2015 17:26,26.89,70.175,419.0,510.8333333333333,1
2/11/2015 17:28,26.89,70.125,419.0,504.1666666666667,1
2/11/2015 17:29,26.89,70.175,419.0,500.8888888666666,1
2/11/2015 17:30,26.89,70.03333333,419.0,497.6666666666667,1
2/11/2015 17:31,26.89,69.8675,419.0,493.6666666666667,1
2/11/2015 17:31,26.84,69.84,419.0,490.0,1
2/11/2015 17:32,26.89,69.89,419.0,479.3333333333333,1
2/11/2015 17:34,26.815,69.84,419.0,478.6666666666667,1
2/11/2015 17:35,26.82333333,69.85666667,419.0,477.3333333333333,1
2/11/2015 17:36,26.84,69.84,419.0,474.8333333333333,1
2/11/2015 17:37,26.815,69.815,419.0,472.3333333333333,1
2/11/2015 17:38,26.84,69.795,419.0,468.0,1
2/11/2015 17:38,26.82333333,69.82333333,419.0,468.0,1
2/11/2015 17:39,26.815,69.7475,419.0,463.8333333333333,1
2/11/2015 17:41,26.79,69.73,419.0,457.7777778,1
2/11/2015 17:42,26.815,69.55,419.0,453.1666666666667,1
2/11/2015 17:43,26.79,69.5,419.0,449.3333333333333,1
2/11/2015 17:44,26.79,69.3675,419.0,446.1666666666667,1
2/11/2015 17:44,26.79,69.745,419.0,445.0,1
2/11/2015 17:45,26.815,69.6725,419.0,452.6666666666667,1
2/11/2015 17:47,26.79,69.6,419.0,452.0,1
2/11/2015 17:48,26.84,69.55,419.0,449.3333333333333,1
2/11/2015 17:49,26.79,69.4725,419.0,444.3333333333333,1
2/11/2015 17:50,26.79,69.34,419.0,443.7777778,1
2/11/2015 17:51,26.89,69.28999999999999,419.0,432.4444444666667,1
2/11/2015 17:51,26.84,69.315,419.0,428.8333333333333,1
2/11/2015 17:53,26.89,69.28999999999999,419.0,423.3333333333333,1
2/11/2015 17:54,26.865,69.28999999999999,419.0,424.1666666666667,1
2/11/2015 17:55,26.89,69.34,419.0,424.1666666666667,1
2/11/2015 17:55,26.89,69.28999999999999,419.0,426.0,1
2/11/2015 17:57,26.85666667,69.43333333,419.0,426.8888888666666,1
2/11/2015 17:57,26.89,69.2675,419.0,426.5,1
2/11/2015 17:58,26.89,69.245,419.0,425.6666666666667,1
2/11/2015 18:00,26.89,69.42,415.5,429.0,1
2/11/2015 18:01,26.89,69.77250000000001,415.0,432.0,1
2/11/2015 18:02,26.89,69.7475,419.0,437.8333333333333,1
2/11/2015 18:03,26.89,69.45666667,419.0,437.1111111333334,1
2/11/2015 18:04,26.89,69.2675,419.0,431.1666666666667,1
2/11/2015 18:04,26.89,69.28999999999999,419.0,428.6666666666667,1
2/11/2015 18:06,26.89,69.23,419.0,426.0,1
2/11/2015 18:07,26.89,69.2,419.0,422.3333333333333,1
2/11/2015 18:08,26.865,69.125,419.0,420.6666666666667,1
2/11/2015 18:08,26.89,69.125,419.0,417.3333333333333,1
2/11/2015 18:10,26.815,68.9725,419.0,409.8333333333333,1
2/11/2015 18:10,26.79,68.89,419.0,404.0,1
2/11/2015 18:11,26.82333333,68.85666667,419.0,402.0,1
2/11/2015 18:13,26.79,68.78999999999999,419.0,400.5,1
2/11/2015 18:14,26.79,68.695,419.0,400.6666666666667,1
2/11/2015 18:15,26.79,68.63333333,419.0,401.1111111333334,1
2/11/2015 18:16,26.79,68.7225,419.0,398.1666666666667,1
2/11/2015 18:16,26.79,68.64750000000001,419.0,397.6666666666667,1
2/11/2015 18:17,26.79,68.53333333,419.0,397.7777778,1
2/11/2015 18:19,26.79,68.525,419.0,396.8333333333333,1
2/11/2015 18:20,26.79,68.42,419.0,392.3333333333333,1
2/11/2015 18:21,26.79,68.55,419.0,390.0,1
2/11/2015 18:22,26.7675,68.5,419.0,390.5,1
2/11/2015 18:23,26.7,68.445,412.0,389.6666666666667,1
2/11/2015 18:23,26.7,68.5,279.3333333,390.0,1
2/11/2015 18:24,26.7,68.56666667,0.0,388.0,0
2/11/2015 18:26,26.7,68.76,0.0,385.3333333333333,0
2/11/2015 18:27,26.7,68.78999999999999,0.0,389.3333333333333,0
2/11/2015 18:28,26.7,68.78999999999999,0.0,391.0,0
2/11/2015 18:29,26.7,68.84,0.0,391.6666666666667,0
2/11/2015 18:29,26.7,68.86,0.0,390.6666666666667,0
2/11/2015 18:30,26.7,68.86,0.0,394.8888888666666,0
2/11/2015 18:32,26.7,68.78999999999999,0.0,393.3333333333333,0
2/11/2015 18:33,26.6,68.895,0.0,393.3333333333333,0
2/11/2015 18:34,26.63333333,68.78999999999999,0.0,393.6666666666667,0
2/11/2015 18:35,26.6,68.73,0.0,395.6666666666667,0
2/11/2015 18:36,26.6,68.78999999999999,0.0,396.6666666666667,0
2/11/2015 18:36,26.6,68.78999999999999,0.0,396.4444444666667,0
2/11/2015 18:38,26.55,68.78999999999999,0.0,395.3333333333333,0
2/11/2015 18:39,26.6,68.78999999999999,0.0,388.3333333333333,0
2/11/2015 18:40,26.6,68.78999999999999,0.0,386.3333333333333,0
2/11/2015 18:40,26.6,68.78999999999999,0.0,392.0,0
2/11/2015 18:42,26.5,68.84,0.0,397.6666666666667,0
2/11/2015 18:42,26.5,68.82333333,0.0,414.8888888666666,0
2/11/2015 18:43,26.5,68.78999999999999,0.0,404.0,0
2/11/2015 18:45,26.5,69.6,0.0,403.3333333333333,0
2/11/2015 18:46,26.5,68.995,0.0,428.3333333333333,0
2/11/2015 18:47,26.39,69.015,0.0,402.8333333333333,0
2/11/2015 18:48,26.39,69.445,0.0,397.3333333333333,0
2/11/2015 18:49,26.39,69.2,0.0,408.0,0
2/11/2015 18:49,26.39,69.1,0.0,480.3333333333333,0
2/11/2015 18:51,26.32333333,69.33,0.0,1173.3333333333333,0
2/11/2015 18:52,26.29,69.0,0.0,1110.0,0
2/11/2015 18:53,26.29,69.03,0.0,837.1111113333333,0
2/11/2015 18:53,26.29,69.2,0.0,482.6666666666667,0
2/11/2015 18:55,26.29,69.1,0.0,412.6666666666667,0
2/11/2015 18:55,26.29,69.9,0.0,375.0,0
2/11/2015 18:56,26.29,69.92666667,0.0,388.0,0
2/11/2015 18:58,26.29,69.8,0.0,410.6666666666667,0
2/11/2015 18:59,26.245,69.55,0.0,432.3333333333333,0
2/11/2015 19:00,26.2,69.5,0.0,448.6666666666667,0
2/11/2015 19:01,26.2,70.1,0.0,405.3333333333333,0
2/11/2015 19:01,26.2,69.6,0.0,501.3333333333333,0
2/11/2015 19:02,26.2,70.45,0.0,414.3333333333333,0
2/11/2015 19:04,26.2,70.0,0.0,392.8888888666666,0
2/11/2015 19:05,26.2,69.9,0.0,405.6666666666667,0
2/11/2015 19:06,26.2,69.945,0.0,413.3333333333333,0
2/11/2015 19:07,26.2,69.495,0.0,399.0,0
2/11/2015 19:08,26.2,69.64,0.0,427.0,0
2/11/2015 19:08,26.2,69.96333333,0.0,463.3333333333333,0
2/11/2015 19:09,26.2,69.89,0.0,446.6666666666667,0
2/11/2015 19:11,26.2,69.78999999999999,0.0,412.6666666666667,0
2/11/2015 19:12,26.2,69.76,0.0,381.1111111333334,0
2/11/2015 19:13,26.2,69.995,0.0,355.6666666666667,0
2/11/2015 19:14,26.16666667,69.99666667,0.0,412.4444444666667,0
2/11/2015 19:14,26.2,70.2,0.0,344.0,0
2/11/2015 19:15,26.15,71.05,0.0,343.3333333333333,0
2/11/2015 19:17,26.15,69.8,0.0,342.3333333333333,0
2/11/2015 19:18,26.15,69.645,0.0,346.6666666666667,0
2/11/2015 19:19,26.1,69.65,0.0,351.6666666666667,0
2/11/2015 19:20,26.1,69.45,0.0,350.6666666666667,0
2/11/2015 19:21,26.1,69.66333333,0.0,350.8888888666667,0
2/11/2015 19:21,26.1,69.795,0.0,352.0,0
2/11/2015 19:23,26.1,69.89,0.0,349.3333333333333,0
2/11/2015 19:24,26.1,69.695,0.0,349.6666666666667,0
2/11/2015 19:25,26.1,69.89666667,0.0,347.55555553333335,0
2/11/2015 19:25,26.1,69.995,0.0,349.3333333333333,0
2/11/2015 19:27,26.1,69.945,0.0,348.3333333333333,0
2/11/2015 19:27,26.1,69.78999999999999,0.0,350.6666666666667,0
2/11/2015 19:28,26.05,69.75,0.0,346.6666666666667,0
2/11/2015 19:30,26.1,70.28999999999999,0.0,350.6666666666667,0
2/11/2015 19:31,26.1,69.39,0.0,353.3333333333333,0
2/11/2015 19:32,26.1,69.6,0.0,352.6666666666667,0
2/11/2015 19:33,26.1,69.34,0.0,352.6666666666667,0
2/11/2015 19:34,26.1,69.745,0.0,351.3333333333333,0
2/11/2015 19:34,26.1,69.39333333,0.0,353.3333333333333,0
2/11/2015 19:36,26.1,70.05,0.0,350.6666666666667,0
2/11/2015 19:37,26.075,69.5,0.0,350.6666666666667,0
2/11/2015 19:38,26.1,69.5,0.0,350.6666666666667,0
2/11/2015 19:38,26.1,70.09,0.0,354.3333333333333,0
2/11/2015 19:40,26.1,70.1,0.0,356.0,0
2/11/2015 19:40,26.0,69.495,0.0,355.3333333333333,0
2/11/2015 19:41,26.1,69.445,0.0,347.55555553333335,0
2/11/2015 19:43,26.1,69.645,0.0,349.0,0
2/11/2015 19:44,26.1,70.1,0.0,347.3333333333333,0
2/11/2015 19:45,26.0,69.945,0.0,348.0,0
2/11/2015 19:46,26.1,69.6,0.0,346.6666666666667,0
2/11/2015 19:46,26.025,70.1225,0.0,347.0,0
2/11/2015 19:47,26.0,70.0,0.0,346.6666666666667,0
2/11/2015 19:49,26.0,69.53,0.0,349.1111111333333,0
2/11/2015 19:50,26.0,69.55,0.0,346.6666666666667,0
2/11/2015 19:51,26.0,69.195,0.0,349.6666666666667,0
2/11/2015 19:52,26.0,69.53,0.0,346.22222220000003,0
2/11/2015 19:53,26.0,69.445,0.0,346.0,0
2/11/2015 19:53,26.0,70.1,0.0,346.6666666666667,0
2/11/2015 19:54,26.0,69.945,0.0,348.3333333333333,0
2/11/2015 19:56,26.0,69.8,0.0,351.6666666666667,0
2/11/2015 19:57,26.0,70.06666667,0.0,358.0,0
2/11/2015 19:58,26.0,69.76666667,0.0,361.5555555333333,0
2/11/2015 19:59,26.0,69.5,0.0,365.3333333333333,0
2/11/2015 19:59,26.0,69.995,0.0,363.6666666666667,0
2/11/2015 20:00,26.0,69.92666667,0.0,366.4444444666667,0
2/11/2015 20:02,26.0,69.495,0.0,374.6666666666667,0
2/11/2015 20:03,26.0,69.5,0.0,388.6666666666667,0
2/11/2015 20:04,26.0,69.4475,0.0,368.0,0
2/11/2015 20:05,26.0,69.69666667,0.0,360.0,0
2/11/2015 20:06,26.0,69.445,0.0,351.55555553333335,0
2/11/2015 20:06,26.0,69.4,0.0,348.8888888666667,0
2/11/2015 20:08,26.0,69.495,0.0,344.6666666666667,0
2/11/2015 20:09,26.0,70.06,0.0,344.8888888666667,0
2/11/2015 20:10,26.0,70.0,0.0,342.0,0
2/11/2015 20:10,26.0,69.995,0.0,340.6666666666667,0
2/11/2015 20:12,26.0,69.56,0.0,342.0,0
2/11/2015 20:12,26.0,69.35,0.0,342.0,0
2/11/2015 20:13,26.0,69.9,0.0,341.55555553333335,0
2/11/2015 20:15,26.0,69.8,0.0,340.3333333333333,0
2/11/2015 20:16,25.92666667,69.59333333000001,0.0,341.3333333333333,0
2/11/2015 20:17,25.945,69.445,0.0,339.3333333333333,0
2/11/2015 20:18,25.945,69.6,0.0,335.0,0
2/11/2015 20:19,26.0,69.55,0.0,335.3333333333333,0
2/11/2015 20:19,26.0,69.6,0.0,334.6666666666667,0
2/11/2015 20:21,26.0,69.2,0.0,334.6666666666667,0
2/11/2015 20:22,26.0,69.23,0.0,333.3333333333333,0
2/11/2015 20:23,26.0,69.745,0.0,336.0,0
2/11/2015 20:23,26.0,69.245,0.0,337.6666666666667,0
2/11/2015 20:25,26.0,70.09,0.0,331.3333333333333,0
2/11/2015 20:25,25.9725,70.0475,0.0,329.0,0
2/11/2015 20:26,25.945,70.4,0.0,329.6666666666667,0
2/11/2015 20:28,25.92666667,70.09333333000001,0.0,333.1111111333333,0
2/11/2015 20:29,25.92666667,69.83,0.0,332.22222220000003,0
2/11/2015 20:30,25.89,70.28999999999999,0.0,332.0,0
2/11/2015 20:31,25.89,69.35,0.0,332.6666666666667,0
2/11/2015 20:31,25.89,69.76333333,0.0,334.44444446666665,0
2/11/2015 20:32,25.945,70.0,0.0,332.6666666666667,0
2/11/2015 20:34,25.89,69.6175,0.0,328.1666666666667,0
2/11/2015 20:35,25.89,69.78999999999999,0.0,330.0,0
2/11/2015 20:36,25.89,69.92,0.0,328.0,0
2/11/2015 20:37,25.89,69.3,0.0,329.6666666666667,0
2/11/2015 20:38,25.89,69.5,0.0,332.6666666666667,0
2/11/2015 20:38,25.89,69.59333333000001,0.0,331.55555553333335,0
2/11/2015 20:39,25.89,69.7,0.0,328.6666666666667,0
2/11/2015 20:41,25.89,69.78999999999999,0.0,327.6666666666667,0
2/11/2015 20:42,25.89,69.7675,0.0,328.0,0
2/11/2015 20:43,25.89,69.495,0.0,328.0,0
2/11/2015 20:44,25.89,70.42,0.0,324.0,0
2/11/2015 20:44,25.89,69.6,0.0,325.3333333333333,0
2/11/2015 20:45,25.85666667,69.62666666999999,0.0,327.55555553333335,0
2/11/2015 20:47,25.89,69.495,0.0,327.3333333333333,0
2/11/2015 20:48,25.89,69.35,0.0,327.3333333333333,0
2/11/2015 20:49,25.89,69.5,0.0,330.6666666666667,0
2/11/2015 20:50,25.89,69.28999999999999,0.0,333.3333333333333,0
2/11/2015 20:51,25.79,69.16666667,0.0,330.44444446666665,0
2/11/2015 20:51,25.89,69.65,0.0,326.0,0
2/11/2015 20:53,25.89,69.65,0.0,326.0,0
2/11/2015 20:54,25.79,69.5,0.0,326.0,0
2/11/2015 20:55,25.85666667,69.53333333,0.0,330.0,0
2/11/2015 20:55,25.82333333,70.12666666999999,0.0,329.3333333333333,0
2/11/2015 20:57,25.79,69.29666667000001,0.0,330.3333333333333,0
2/11/2015 20:57,25.84,70.045,0.0,330.0,0
2/11/2015 20:58,25.79,69.545,0.0,329.0,0
2/11/2015 21:00,25.79,69.495,0.0,329.3333333333333,0
2/11/2015 21:01,25.79,69.28999999999999,0.0,330.6666666666667,0
2/11/2015 21:02,25.79,69.395,0.0,324.0,0
2/11/2015 21:03,25.79,70.25,0.0,323.3333333333333,0
2/11/2015 21:04,25.79,69.34,0.0,326.6666666666667,0
2/11/2015 21:04,25.79,69.3,0.0,325.3333333333333,0
2/11/2015 21:06,25.76,69.56333333,0.0,323.1111111333333,0
2/11/2015 21:07,25.79,70.09666667,0.0,323.55555553333335,0
2/11/2015 21:08,25.79,69.89,0.0,325.0,0
2/11/2015 21:08,25.79,69.89,0.0,328.6666666666667,0
2/11/2015 21:10,25.79,69.795,0.0,331.0,0
2/11/2015 21:10,25.79,70.05,0.0,326.6666666666667,0
2/11/2015 21:11,25.79,69.85,0.0,329.0,0
2/11/2015 21:13,25.79,69.45,0.0,326.0,0
2/11/2015 21:14,25.79,69.83,0.0,324.22222220000003,0
2/11/2015 21:15,25.79,69.445,0.0,324.3333333333333,0
2/11/2015 21:16,25.79,69.39,0.0,324.0,0
2/11/2015 21:16,25.79,69.55,0.0,324.0,0
2/11/2015 21:17,25.79,69.39,0.0,324.0,0
2/11/2015 21:19,25.79,70.2,0.0,325.3333333333333,0
2/11/2015 21:20,25.79,69.79333333,0.0,326.22222220000003,0
2/11/2015 21:21,25.79,69.39,0.0,325.6666666666667,0
2/11/2015 21:22,25.79,69.245,0.0,325.3333333333333,0
2/11/2015 21:23,25.79,69.05,0.0,328.6666666666667,0
2/11/2015 21:23,25.79,69.2475,0.0,326.0,0
2/11/2015 21:24,25.79,70.6,0.0,324.0,0
2/11/2015 21:26,25.79,69.78999999999999,0.0,324.44444446666665,0
2/11/2015 21:27,25.745,69.545,0.0,327.0,0
2/11/2015 21:28,25.79,69.945,0.0,325.0,0
2/11/2015 21:29,25.79,70.045,0.0,325.3333333333333,0
2/11/2015 21:29,25.79,69.59,0.0,329.3333333333333,0
2/11/2015 21:30,25.79,69.495,0.0,328.0,0
2/11/2015 21:32,25.79,69.95,0.0,325.0,0
2/11/2015 21:33,25.79,69.795,0.0,326.3333333333333,0
2/11/2015 21:34,25.7,69.78999999999999,0.0,325.3333333333333,0
2/11/2015 21:35,25.7,69.0,0.0,325.3333333333333,0
2/11/2015 21:36,25.79,69.495,0.0,328.0,0
2/11/2015 21:36,25.79,69.33,0.0,325.3333333333333,0
2/11/2015 21:38,25.79,69.2,0.0,324.0,0
2/11/2015 21:39,25.79,69.84,0.0,326.0,0
2/11/2015 21:40,25.76,69.42666667,0.0,325.55555553333335,0
2/11/2015 21:40,25.745,69.52,0.0,325.0,0
2/11/2015 21:42,25.79,69.5,0.0,326.0,0
2/11/2015 21:42,25.79,68.895,0.0,330.0,0
2/11/2015 21:43,25.7,69.145,0.0,328.0,0
2/11/2015 21:45,25.7225,69.67,0.0,325.8333333333333,0
2/11/2015 21:46,25.7,69.35666667,0.0,327.3333333333333,0
2/11/2015 21:47,25.745,69.39,0.0,328.3333333333333,0
2/11/2015 21:48,25.745,69.28999999999999,0.0,324.0,0
2/11/2015 21:49,25.7,69.39,0.0,330.0,0
2/11/2015 21:49,25.7,69.34,0.0,329.6666666666667,0
2/11/2015 21:51,25.7,68.65,0.0,330.0,0
